claim_id,customer_id,vehicle_id,claim_amount,claim_date,claim_type
27136,697425,697425,10000,2025-07-14,1
27137,697480,697480,10000,2025-09-07,1
27138,697531,697531,10000,2025-10-28,1
27139,697548,697548,10000,2025-11-14,1
27140,697578,697578,10000,2025-12-14,1
27141,697585,697585,10000,2025-12-21,1
27142,697616,697616,10000,2025-01-20,1
27143,697633,697633,10000,2025-02-06,1
27144,697640,697640,10000,2025-02-13,1
27145,697654,697654,10000,2025-02-27,1
27146,697669,697669,10000,2025-03-14,1
27147,697700,697700,10000,2025-04-14,1
27148,697714,697714,10000,2025-04-28,1
27149,697730,697730,10000,2025-05-14,1
27150,697761,697761,10000,2025-06-14,1
27151,697829,697829,10000,2025-08-21,1
27152,697846,697846,10000,2025-09-07,1
27153,697853,697853,10000,2025-09-14,1
27154,697860,697860,10000,2025-09-21,1
27155,697890,697890,10000,2025-10-21,1
27156,697897,697897,10000,2025-10-28,1
27157,697928,697928,10000,2025-11-28,1
27158,697975,697975,10000,2025-01-13,1
27159,697989,697989,10000,2025-01-27,1
27160,698006,698006,10000,2025-02-13,1
27161,698013,698013,10000,2025-02-20,1
27162,698028,698028,10000,2025-03-07,1
27163,698035,698035,10000,2025-03-14,1
27164,698049,698049,10000,2025-03-28,1
27165,698080,698080,10000,2025-04-28,1
27166,698096,698096,10000,2025-05-14,1
27167,698171,698171,10000,2025-07-28,1
27168,698181,698181,10000,2025-08-07,1
27169,698219,698219,10000,2025-09-14,1
27170,698273,698273,10000,2025-11-07,1
27171,698324,698324,10000,2025-12-28,1
27172,698394,698394,10000,2025-03-07,1
27173,698425,698425,10000,2025-04-07,1
27174,698455,698455,10000,2025-05-07,1
27175,698476,698476,10000,2025-05-28,1
27176,698486,698486,10000,2025-06-07,1
27177,698516,698516,10000,2025-07-07,1
27178,698537,698537,10000,2025-07-28,1
27179,698554,698554,10000,2025-08-14,1
27180,698615,698615,10000,2025-10-14,1
27181,698660,698660,10000,2025-11-28,1
27182,698700,698700,10000,2025-01-06,1
27183,698721,698721,10000,2025-01-27,1
27184,698767,698767,10000,2025-03-14,1
27185,698781,698781,10000,2025-03-28,1
27186,698791,698791,10000,2025-04-07,1
27187,698805,698805,10000,2025-04-21,1
27188,698812,698812,10000,2025-04-28,1
27189,698828,698828,10000,2025-05-14,1
27190,698835,698835,10000,2025-05-21,1
27191,698842,698842,10000,2025-05-28,1
27192,698873,698873,10000,2025-06-28,1
27193,698896,698896,10000,2025-07-21,1
27194,698903,698903,10000,2025-07-28,1
27195,698913,698913,10000,2025-08-07,1
27196,698920,698920,10000,2025-08-14,1
27197,698927,698927,10000,2025-08-21,1
27198,698965,698965,10000,2025-09-28,1
27199,698988,698988,10000,2025-10-21,1
27200,698995,698995,10000,2025-10-28,1
27201,699019,699019,10000,2025-11-21,1
27202,699026,699026,10000,2025-11-28,1
27203,699164,699164,10000,2025-04-14,1
27204,699194,699194,10000,2025-05-14,1
27205,699218,699218,10000,2025-06-07,1
27206,699262,699262,10000,2025-07-21,1
27207,699269,699269,10000,2025-07-28,1
27208,699279,699279,10000,2025-08-07,1
27209,699293,699293,10000,2025-08-21,1
27210,699317,699317,10000,2025-09-14,1
27211,699354,699354,10000,2025-10-21,1
27212,699378,699378,10000,2025-11-14,1
27213,699392,699392,10000,2025-11-28,1
27214,699408,699408,10000,2025-12-14,1
27215,699432,699432,10000,2025-01-06,1
27216,699446,699446,10000,2025-01-20,1
27217,699484,699484,10000,2025-02-27,1
27218,699530,699530,10000,2025-04-14,1
27219,699553,699553,10000,2025-05-07,1
27220,699591,699591,10000,2025-06-14,1
27221,699605,699605,10000,2025-06-28,1
27222,699628,699628,10000,2025-07-21,1
27223,699652,699652,10000,2025-08-14,1
27224,699676,699676,10000,2025-09-07,1
27225,699683,699683,10000,2025-09-14,1
27226,699706,699706,10000,2025-10-07,1
27227,699737,699737,10000,2025-11-07,1
27228,699774,699774,10000,2025-12-14,1
27229,699798,699798,10000,2025-01-06,1
27230,699836,699836,10000,2025-02-13,1
27231,699843,699843,10000,2025-02-20,1
27232,699850,699850,10000,2025-02-27,1
27233,699858,699858,10000,2025-03-07,1
27234,699872,699872,10000,2025-03-21,1
27235,699896,699896,10000,2025-04-14,1
27236,699903,699903,10000,2025-04-21,1
27237,699950,699950,10000,2025-06-07,1
27238,699980,699980,10000,2025-07-07,1
27239,699987,699987,10000,2025-07-14,1
27240,700032,700032,10000,2025-08-28,1
27241,700049,700049,10000,2025-09-14,1
27242,700086,700086,10000,2025-10-21,1
27243,700103,700103,10000,2025-11-07,1
27244,700117,700117,10000,2025-11-21,1
27245,700133,700133,10000,2025-12-07,1
27246,700154,700154,10000,2025-12-28,1
27247,700171,700171,10000,2025-01-13,1
27248,700178,700178,10000,2025-01-20,1
27249,700224,700224,10000,2025-03-07,1
27250,700245,700245,10000,2025-03-28,1
27251,700299,700299,10000,2025-05-21,1
27252,700316,700316,10000,2025-06-07,1
27253,700330,700330,10000,2025-06-21,1
27254,700337,700337,10000,2025-06-28,1
27255,700367,700367,10000,2025-07-28,1
27256,700377,700377,10000,2025-08-07,1
27257,700429,700429,10000,2025-09-28,1
27258,700452,700452,10000,2025-10-21,1
27259,700469,700469,10000,2025-11-07,1
27260,700520,700520,10000,2025-12-28,1
27261,700537,700537,10000,2025-01-13,1
27262,700561,700561,10000,2025-02-06,1
27263,700568,700568,10000,2025-02-13,1
27264,700575,700575,10000,2025-02-20,1
27265,700582,700582,10000,2025-02-27,1
27266,700597,700597,10000,2025-03-14,1
27267,700642,700642,10000,2025-04-28,1
27268,700672,700672,10000,2025-05-28,1
27269,700703,700703,10000,2025-06-28,1
27270,700712,700712,10000,2025-07-07,1
27271,700757,700757,10000,2025-08-21,1
27272,700774,700774,10000,2025-09-07,1
27273,700825,700825,10000,2025-10-28,1
27274,700856,700856,10000,2025-11-28,1
27275,700941,700941,10000,2025-02-20,1
27276,700956,700956,10000,2025-03-07,1
27277,700963,700963,10000,2025-03-14,1
27278,700970,700970,10000,2025-03-21,1
27279,700977,700977,10000,2025-03-28,1
27280,701024,701024,10000,2025-05-14,1
27281,701031,701031,10000,2025-05-21,1
27282,701048,701048,10000,2025-06-07,1
27283,701062,701062,10000,2025-06-21,1
27284,701123,701123,10000,2025-08-21,1
27285,701140,701140,10000,2025-09-07,1
27286,701147,701147,10000,2025-09-14,1
27287,701154,701154,10000,2025-09-21,1
27288,701191,701191,10000,2025-10-28,1
27289,701215,701215,10000,2025-11-21,1
27290,701252,701252,10000,2025-12-28,1
27291,701262,701262,10000,2025-01-06,1
27292,701276,701276,10000,2025-01-20,1
27293,701293,701293,10000,2025-02-06,1
27294,701307,701307,10000,2025-02-20,1
27295,701314,701314,10000,2025-02-27,1
27296,701336,701336,10000,2025-03-21,1
27297,701360,701360,10000,2025-04-14,1
27298,701374,701374,10000,2025-04-28,1
27299,701383,701383,10000,2025-05-07,1
27300,701428,701428,10000,2025-06-21,1
27301,701444,701444,10000,2025-07-07,1
27302,701496,701496,10000,2025-08-28,1
27303,701557,701557,10000,2025-10-28,1
27304,701574,701574,10000,2025-11-14,1
27305,701588,701588,10000,2025-11-28,1
27306,701611,701611,10000,2025-12-21,1
27307,701635,701635,10000,2025-01-13,1
27308,701673,701673,10000,2025-02-20,1
27309,701695,701695,10000,2025-03-14,1
27310,701726,701726,10000,2025-04-14,1
27311,701749,701749,10000,2025-05-07,1
27312,701794,701794,10000,2025-06-21,1
27313,701801,701801,10000,2025-06-28,1
27314,701817,701817,10000,2025-07-14,1
27315,701841,701841,10000,2025-08-07,1
27316,701848,701848,10000,2025-08-14,1
27317,701862,701862,10000,2025-08-28,1
27318,701872,701872,10000,2025-09-07,1
27319,701879,701879,10000,2025-09-14,1
27320,701940,701940,10000,2025-11-14,1
27321,701947,701947,10000,2025-11-21,1
27322,701970,701970,10000,2025-12-14,1
27323,702015,702015,10000,2025-01-27,1
27324,702046,702046,10000,2025-02-27,1
27325,702085,702085,10000,2025-04-07,1
27326,702092,702092,10000,2025-04-14,1
27327,702129,702129,10000,2025-05-21,1
27328,702136,702136,10000,2025-05-28,1
27329,702167,702167,10000,2025-06-28,1
27330,702176,702176,10000,2025-07-07,1
27331,702183,702183,10000,2025-07-14,1
27332,702197,702197,10000,2025-07-28,1
27333,702228,702228,10000,2025-08-28,1
27334,702252,702252,10000,2025-09-21,1
27335,702320,702320,10000,2025-11-28,1
27336,702343,702343,10000,2025-12-21,1
27337,702367,702367,10000,2025-01-13,1
27338,702412,702412,10000,2025-02-27,1
27339,702451,702451,10000,2025-04-07,1
27340,702458,702458,10000,2025-04-14,1
27341,702465,702465,10000,2025-04-21,1
27342,702481,702481,10000,2025-05-07,1
27343,702563,702563,10000,2025-07-28,1
27344,702604,702604,10000,2025-09-07,1
27345,702611,702611,10000,2025-09-14,1
27346,702665,702665,10000,2025-11-07,1
27347,702672,702672,10000,2025-11-14,1
27348,702686,702686,10000,2025-11-28,1
27349,702747,702747,10000,2025-01-27,1
27350,702786,702786,10000,2025-03-07,1
27351,702824,702824,10000,2025-04-14,1
27352,702831,702831,10000,2025-04-21,1
27353,702885,702885,10000,2025-06-14,1
27354,702929,702929,10000,2025-07-28,1
27355,702991,702991,10000,2025-09-28,1
27356,703031,703031,10000,2025-11-07,1
27357,703045,703045,10000,2025-11-21,1
27358,703082,703082,10000,2025-12-28,1
27359,703092,703092,10000,2025-01-06,1
27360,703137,703137,10000,2025-02-20,1
27361,703166,703166,10000,2025-03-21,1
27362,703220,703220,10000,2025-05-14,1
27363,703227,703227,10000,2025-05-21,1
27364,703265,703265,10000,2025-06-28,1
27365,703274,703274,10000,2025-07-07,1
27366,703305,703305,10000,2025-08-07,1
27367,703312,703312,10000,2025-08-14,1
27368,703319,703319,10000,2025-08-21,1
27369,703336,703336,10000,2025-09-07,1
27370,703366,703366,10000,2025-10-07,1
27371,703427,703427,10000,2025-12-07,1
27372,703434,703434,10000,2025-12-14,1
27373,703465,703465,10000,2025-01-13,1
27374,703472,703472,10000,2025-01-20,1
27375,703510,703510,10000,2025-02-27,1
27376,703532,703532,10000,2025-03-21,1
27377,703539,703539,10000,2025-03-28,1
27378,703556,703556,10000,2025-04-14,1
27379,703593,703593,10000,2025-05-21,1
27380,703600,703600,10000,2025-05-28,1
27381,703617,703617,10000,2025-06-14,1
27382,703654,703654,10000,2025-07-21,1
27383,703702,703702,10000,2025-09-07,1
27384,703709,703709,10000,2025-09-14,1
27385,703723,703723,10000,2025-09-28,1
27386,703753,703753,10000,2025-10-28,1
27387,703793,703793,10000,2025-12-07,1
27388,703814,703814,10000,2025-12-28,1
27389,703855,703855,10000,2025-02-06,1
27390,703884,703884,10000,2025-03-07,1
27391,703891,703891,10000,2025-03-14,1
27392,703915,703915,10000,2025-04-07,1
27393,703959,703959,10000,2025-05-21,1
27394,703990,703990,10000,2025-06-21,1
27395,704006,704006,10000,2025-07-07,1
27396,704051,704051,10000,2025-08-21,1
27397,704068,704068,10000,2025-09-07,1
27398,704089,704089,10000,2025-09-28,1
27399,704129,704129,10000,2025-11-07,1
27400,704150,704150,10000,2025-11-28,1
27401,704159,704159,10000,2025-12-07,1
27402,704257,704257,10000,2025-03-14,1
27403,704271,704271,10000,2025-03-28,1
27404,704288,704288,10000,2025-04-14,1
27405,704311,704311,10000,2025-05-07,1
27406,704342,704342,10000,2025-06-07,1
27407,704386,704386,10000,2025-07-21,1
27408,704448,704448,10000,2025-09-21,1
27409,704471,704471,10000,2025-10-14,1
27410,704525,704525,10000,2025-12-07,1
27411,704594,704594,10000,2025-02-13,1
27412,704630,704630,10000,2025-03-21,1
27413,704647,704647,10000,2025-04-07,1
27414,704684,704684,10000,2025-05-14,1
27415,704698,704698,10000,2025-05-28,1
27416,704708,704708,10000,2025-06-07,1
27417,704729,704729,10000,2025-06-28,1
27418,704738,704738,10000,2025-07-07,1
27419,704759,704759,10000,2025-07-28,1
27420,704776,704776,10000,2025-08-14,1
27421,704783,704783,10000,2025-08-21,1
27422,704790,704790,10000,2025-08-28,1
27423,704807,704807,10000,2025-09-14,1
27424,704821,704821,10000,2025-09-28,1
27425,704844,704844,10000,2025-10-21,1
27426,704912,704912,10000,2025-12-28,1
27427,704953,704953,10000,2025-02-06,1
27428,704982,704982,10000,2025-03-07,1
27429,705027,705027,10000,2025-04-21,1
27430,705043,705043,10000,2025-05-07,1
27431,705050,705050,10000,2025-05-14,1
27432,705074,705074,10000,2025-06-07,1
27433,705081,705081,10000,2025-06-14,1
27434,705088,705088,10000,2025-06-21,1
27435,705125,705125,10000,2025-07-28,1
27436,705135,705135,10000,2025-08-07,1
27437,705156,705156,10000,2025-08-28,1
27438,705166,705166,10000,2025-09-07,1
27439,705180,705180,10000,2025-09-21,1
27440,705187,705187,10000,2025-09-28,1
27441,705196,705196,10000,2025-10-07,1
27442,705203,705203,10000,2025-10-14,1
27443,705210,705210,10000,2025-10-21,1
27444,705217,705217,10000,2025-10-28,1
27445,705241,705241,10000,2025-11-21,1
27446,705257,705257,10000,2025-12-07,1
27447,705271,705271,10000,2025-12-21,1
27448,705319,705319,10000,2025-02-06,1
27449,705333,705333,10000,2025-02-20,1
27450,705340,705340,10000,2025-02-27,1
27451,705379,705379,10000,2025-04-07,1
27452,705386,705386,10000,2025-04-14,1
27453,705416,705416,10000,2025-05-14,1
27454,705430,705430,10000,2025-05-28,1
27455,705461,705461,10000,2025-06-28,1
27456,705484,705484,10000,2025-07-21,1
27457,705508,705508,10000,2025-08-14,1
27458,705515,705515,10000,2025-08-21,1
27459,705522,705522,10000,2025-08-28,1
27460,705546,705546,10000,2025-09-21,1
27461,705569,705569,10000,2025-10-14,1
27462,705614,705614,10000,2025-11-28,1
27463,705623,705623,10000,2025-12-07,1
27464,705654,705654,10000,2025-01-06,1
27465,705668,705668,10000,2025-01-20,1
27466,705699,705699,10000,2025-02-20,1
27467,705745,705745,10000,2025-04-07,1
27468,705766,705766,10000,2025-04-28,1
27469,705775,705775,10000,2025-05-07,1
27470,705789,705789,10000,2025-05-21,1
27471,705813,705813,10000,2025-06-14,1
27472,705820,705820,10000,2025-06-21,1
27473,705843,705843,10000,2025-07-14,1
27474,705867,705867,10000,2025-08-07,1
27475,705928,705928,10000,2025-10-07,1
27476,705935,705935,10000,2025-10-14,1
27477,705942,705942,10000,2025-10-21,1
27478,705949,705949,10000,2025-10-28,1
27479,705966,705966,10000,2025-11-14,1
27480,706020,706020,10000,2025-01-06,1
27481,706027,706027,10000,2025-01-13,1
27482,706034,706034,10000,2025-01-20,1
27483,706118,706118,10000,2025-04-14,1
27484,706141,706141,10000,2025-05-07,1
27485,706186,706186,10000,2025-06-21,1
27486,706209,706209,10000,2025-07-14,1
27487,706216,706216,10000,2025-07-21,1
27488,706271,706271,10000,2025-09-14,1
27489,706278,706278,10000,2025-09-21,1
27490,706294,706294,10000,2025-10-07,1
27491,706308,706308,10000,2025-10-21,1
27492,706332,706332,10000,2025-11-14,1
27493,706339,706339,10000,2025-11-21,1
27494,706369,706369,10000,2025-12-21,1
27495,706393,706393,10000,2025-01-13,1
27496,706438,706438,10000,2025-02-27,1
27497,706453,706453,10000,2025-03-14,1
27498,706477,706477,10000,2025-04-07,1
27499,706484,706484,10000,2025-04-14,1
27500,706491,706491,10000,2025-04-21,1
27501,706521,706521,10000,2025-05-21,1
27502,706528,706528,10000,2025-05-28,1
27503,706545,706545,10000,2025-06-14,1
27504,706568,706568,10000,2025-07-07,1
27505,706582,706582,10000,2025-07-21,1
27506,706606,706606,10000,2025-08-14,1
27507,706651,706651,10000,2025-09-28,1
27508,706698,706698,10000,2025-11-14,1
27509,706705,706705,10000,2025-11-21,1
27510,706721,706721,10000,2025-12-07,1
27511,706759,706759,10000,2025-01-13,1
27512,706766,706766,10000,2025-01-20,1
27513,706773,706773,10000,2025-01-27,1
27514,706783,706783,10000,2025-02-06,1
27515,706857,706857,10000,2025-04-21,1
27516,706864,706864,10000,2025-04-28,1
27517,706880,706880,10000,2025-05-14,1
27518,706925,706925,10000,2025-06-28,1
27519,706941,706941,10000,2025-07-14,1
27520,706972,706972,10000,2025-08-14,1
27521,706979,706979,10000,2025-08-21,1
27522,707003,707003,10000,2025-09-14,1
27523,707026,707026,10000,2025-10-07,1
27524,707064,707064,10000,2025-11-14,1
27525,707087,707087,10000,2025-12-07,1
27526,707094,707094,10000,2025-12-14,1
27527,707118,707118,10000,2025-01-06,1
27528,707132,707132,10000,2025-01-20,1
27529,707149,707149,10000,2025-02-06,1
27530,707178,707178,10000,2025-03-07,1
27531,707192,707192,10000,2025-03-21,1
27532,707253,707253,10000,2025-05-21,1
27533,707260,707260,10000,2025-05-28,1
27534,707345,707345,10000,2025-08-21,1
27535,707352,707352,10000,2025-08-28,1
27536,707406,707406,10000,2025-10-21,1
27537,707413,707413,10000,2025-10-28,1
27538,707430,707430,10000,2025-11-14,1
27539,707444,707444,10000,2025-11-28,1
27540,707460,707460,10000,2025-12-14,1
27541,707467,707467,10000,2025-12-21,1
27542,707491,707491,10000,2025-01-13,1
27543,707529,707529,10000,2025-02-20,1
27544,707536,707536,10000,2025-02-27,1
27545,707544,707544,10000,2025-03-07,1
27546,707596,707596,10000,2025-04-28,1
27547,707612,707612,10000,2025-05-14,1
27548,707619,707619,10000,2025-05-21,1
27549,707657,707657,10000,2025-06-28,1
27550,707666,707666,10000,2025-07-07,1
27551,707673,707673,10000,2025-07-14,1
27552,707687,707687,10000,2025-07-28,1
27553,707735,707735,10000,2025-09-14,1
27554,707796,707796,10000,2025-11-14,1
27555,707819,707819,10000,2025-12-07,1
27556,707833,707833,10000,2025-12-21,1
27557,707840,707840,10000,2025-12-28,1
27558,707857,707857,10000,2025-01-13,1
27559,707864,707864,10000,2025-01-20,1
27560,707888,707888,10000,2025-02-13,1
27561,707931,707931,10000,2025-03-28,1
27562,707955,707955,10000,2025-04-21,1
27563,707978,707978,10000,2025-05-14,1
27564,708023,708023,10000,2025-06-28,1
27565,708046,708046,10000,2025-07-21,1
27566,708053,708053,10000,2025-07-28,1
27567,708070,708070,10000,2025-08-14,1
27568,708077,708077,10000,2025-08-21,1
27569,708084,708084,10000,2025-08-28,1
27570,708124,708124,10000,2025-10-07,1
27571,708138,708138,10000,2025-10-21,1
27572,708237,708237,10000,2025-01-27,1
27573,708261,708261,10000,2025-02-20,1
27574,708276,708276,10000,2025-03-07,1
27575,708297,708297,10000,2025-03-28,1
27576,708358,708358,10000,2025-05-28,1
27577,708398,708398,10000,2025-07-07,1
27578,708443,708443,10000,2025-08-21,1
27579,708490,708490,10000,2025-10-07,1
27580,708497,708497,10000,2025-10-14,1
27581,708528,708528,10000,2025-11-14,1
27582,708535,708535,10000,2025-11-21,1
27583,708542,708542,10000,2025-11-28,1
27584,708582,708582,10000,2025-01-06,1
27585,708627,708627,10000,2025-02-20,1
27586,708656,708656,10000,2025-03-21,1
27587,708710,708710,10000,2025-05-14,1
27588,708741,708741,10000,2025-06-14,1
27589,708748,708748,10000,2025-06-21,1
27590,708755,708755,10000,2025-06-28,1
27591,708764,708764,10000,2025-07-07,1
27592,708785,708785,10000,2025-07-28,1
27593,708901,708901,10000,2025-11-21,1
27594,708955,708955,10000,2025-01-13,1
27595,708969,708969,10000,2025-01-27,1
27596,708993,708993,10000,2025-02-20,1
27597,709046,709046,10000,2025-04-14,1
27598,709060,709060,10000,2025-04-28,1
27599,709076,709076,10000,2025-05-14,1
27600,709090,709090,10000,2025-05-28,1
27601,709100,709100,10000,2025-06-07,1
27602,709107,709107,10000,2025-06-14,1
27603,709121,709121,10000,2025-06-28,1
27604,709144,709144,10000,2025-07-21,1
27605,709151,709151,10000,2025-07-28,1
27606,709192,709192,10000,2025-09-07,1
27607,709206,709206,10000,2025-09-21,1
27608,709253,709253,10000,2025-11-07,1
27609,709260,709260,10000,2025-11-14,1
27610,709290,709290,10000,2025-12-14,1
27611,709304,709304,10000,2025-12-28,1
27612,709359,709359,10000,2025-02-20,1
27613,709366,709366,10000,2025-02-27,1
27614,709405,709405,10000,2025-04-07,1
27615,709442,709442,10000,2025-05-14,1
27616,709456,709456,10000,2025-05-28,1
27617,709473,709473,10000,2025-06-14,1
27618,709534,709534,10000,2025-08-14,1
27619,709548,709548,10000,2025-08-28,1
27620,709565,709565,10000,2025-09-14,1
27621,709588,709588,10000,2025-10-07,1
27622,709595,709595,10000,2025-10-14,1
27623,709602,709602,10000,2025-10-21,1
27624,709626,709626,10000,2025-11-14,1
27625,709640,709640,10000,2025-11-28,1
27626,709649,709649,10000,2025-12-07,1
27627,709711,709711,10000,2025-02-06,1
27628,709732,709732,10000,2025-02-27,1
27629,709761,709761,10000,2025-03-28,1
27630,709792,709792,10000,2025-04-28,1
27631,709801,709801,10000,2025-05-07,1
27632,709832,709832,10000,2025-06-07,1
27633,709846,709846,10000,2025-06-21,1
27634,709862,709862,10000,2025-07-07,1
27635,709869,709869,10000,2025-07-14,1
27636,709876,709876,10000,2025-07-21,1
27637,709900,709900,10000,2025-08-14,1
27638,709907,709907,10000,2025-08-21,1
27639,709914,709914,10000,2025-08-28,1
27640,709924,709924,10000,2025-09-07,1
27641,709961,709961,10000,2025-10-14,1
27642,710015,710015,10000,2025-12-07,1
27643,710029,710029,10000,2025-12-21,1
27644,710036,710036,10000,2025-12-28,1
27645,710098,710098,10000,2025-02-27,1
27646,710113,710113,10000,2025-03-14,1
27647,710127,710127,10000,2025-03-28,1
27648,710137,710137,10000,2025-04-07,1
27649,710158,710158,10000,2025-04-28,1
27650,710167,710167,10000,2025-05-07,1
27651,710174,710174,10000,2025-05-14,1
27652,710181,710181,10000,2025-05-21,1
27653,710311,710311,10000,2025-09-28,1
27654,710351,710351,10000,2025-11-07,1
27655,710358,710358,10000,2025-11-14,1
27656,710381,710381,10000,2025-12-07,1
27657,710457,710457,10000,2025-02-20,1
27658,710464,710464,10000,2025-02-27,1
27659,710479,710479,10000,2025-03-14,1
27660,710486,710486,10000,2025-03-21,1
27661,710503,710503,10000,2025-04-07,1
27662,710510,710510,10000,2025-04-14,1
27663,710517,710517,10000,2025-04-21,1
27664,710578,710578,10000,2025-06-21,1
27665,710608,710608,10000,2025-07-21,1
27666,710639,710639,10000,2025-08-21,1
27667,710656,710656,10000,2025-09-07,1
27668,710677,710677,10000,2025-09-28,1
27669,710686,710686,10000,2025-10-07,1
27670,710731,710731,10000,2025-11-21,1
27671,710754,710754,10000,2025-12-14,1
27672,710799,710799,10000,2025-01-27,1
27673,710809,710809,10000,2025-02-06,1
27674,710845,710845,10000,2025-03-14,1
27675,710852,710852,10000,2025-03-21,1
27676,710906,710906,10000,2025-05-14,1
27677,710913,710913,10000,2025-05-21,1
27678,710930,710930,10000,2025-06-07,1
27679,710981,710981,10000,2025-07-28,1
27680,710991,710991,10000,2025-08-07,1
27681,711012,711012,10000,2025-08-28,1
27682,711022,711022,10000,2025-09-07,1
27683,711029,711029,10000,2025-09-14,1
27684,711036,711036,10000,2025-09-21,1
27685,711043,711043,10000,2025-09-28,1
27686,711090,711090,10000,2025-11-14,1
27687,711104,711104,10000,2025-11-28,1
27688,711120,711120,10000,2025-12-14,1
27689,711204,711204,10000,2025-03-07,1
27690,711218,711218,10000,2025-03-21,1
27691,711235,711235,10000,2025-04-07,1
27692,711242,711242,10000,2025-04-14,1
27693,711249,711249,10000,2025-04-21,1
27694,711272,711272,10000,2025-05-14,1
27695,711279,711279,10000,2025-05-21,1
27696,711310,711310,10000,2025-06-21,1
27697,711340,711340,10000,2025-07-21,1
27698,711347,711347,10000,2025-07-28,1
27699,711432,711432,10000,2025-10-21,1
27700,711439,711439,10000,2025-10-28,1
27701,711463,711463,10000,2025-11-21,1
27702,711479,711479,10000,2025-12-07,1
27703,711493,711493,10000,2025-12-21,1
27704,711548,711548,10000,2025-02-13,1
27705,711570,711570,10000,2025-03-07,1
27706,711622,711622,10000,2025-04-28,1
27707,711676,711676,10000,2025-06-21,1
27708,711723,711723,10000,2025-08-07,1
27709,711730,711730,10000,2025-08-14,1
27710,711744,711744,10000,2025-08-28,1
27711,711791,711791,10000,2025-10-14,1
27712,711798,711798,10000,2025-10-21,1
27713,711805,711805,10000,2025-10-28,1
27714,711815,711815,10000,2025-11-07,1
27715,711829,711829,10000,2025-11-21,1
27716,711836,711836,10000,2025-11-28,1
27717,711859,711859,10000,2025-12-21,1
27718,711921,711921,10000,2025-02-20,1
27719,711943,711943,10000,2025-03-14,1
27720,711967,711967,10000,2025-04-07,1
27721,711981,711981,10000,2025-04-21,1
27722,712042,712042,10000,2025-06-21,1
27723,712049,712049,10000,2025-06-28,1
27724,712058,712058,10000,2025-07-07,1
27725,712157,712157,10000,2025-10-14,1
27726,712218,712218,10000,2025-12-14,1
27727,712225,712225,10000,2025-12-21,1
27728,712232,712232,10000,2025-12-28,1
27729,712249,712249,10000,2025-01-13,1
27730,712256,712256,10000,2025-01-20,1
27731,712280,712280,10000,2025-02-13,1
27732,712347,712347,10000,2025-04-21,1
27733,712363,712363,10000,2025-05-07,1
27734,712384,712384,10000,2025-05-28,1
27735,712401,712401,10000,2025-06-14,1
27736,712445,712445,10000,2025-07-28,1
27737,712462,712462,10000,2025-08-14,1
27738,712530,712530,10000,2025-10-21,1
27739,712598,712598,10000,2025-12-28,1
27740,712615,712615,10000,2025-01-13,1
27741,712622,712622,10000,2025-01-20,1
27742,712646,712646,10000,2025-02-13,1
27743,712653,712653,10000,2025-02-20,1
27744,712660,712660,10000,2025-02-27,1
27745,712706,712706,10000,2025-04-14,1
27746,712713,712713,10000,2025-04-21,1
27747,712743,712743,10000,2025-05-21,1
27748,712750,712750,10000,2025-05-28,1
27749,712760,712760,10000,2025-06-07,1
27750,712781,712781,10000,2025-06-28,1
27751,712804,712804,10000,2025-07-21,1
27752,712859,712859,10000,2025-09-14,1
27753,712882,712882,10000,2025-10-07,1
27754,712920,712920,10000,2025-11-14,1
27755,712934,712934,10000,2025-11-28,1
27756,712964,712964,10000,2025-12-28,1
27757,712988,712988,10000,2025-01-20,1
27758,713005,713005,10000,2025-02-06,1
27759,713048,713048,10000,2025-03-21,1
27760,713102,713102,10000,2025-05-14,1
27761,713126,713126,10000,2025-06-07,1
27762,713156,713156,10000,2025-07-07,1
27763,713163,713163,10000,2025-07-14,1
27764,713187,713187,10000,2025-08-07,1
27765,713194,713194,10000,2025-08-14,1
27766,713208,713208,10000,2025-08-28,1
27767,713248,713248,10000,2025-10-07,1
27768,713279,713279,10000,2025-11-07,1
27769,713293,713293,10000,2025-11-21,1
27770,713300,713300,10000,2025-11-28,1
27771,713316,713316,10000,2025-12-14,1
27772,713347,713347,10000,2025-01-13,1
27773,713378,713378,10000,2025-02-13,1
27774,713461,713461,10000,2025-05-07,1
27775,713482,713482,10000,2025-05-28,1
27776,713513,713513,10000,2025-06-28,1
27777,713553,713553,10000,2025-08-07,1
27778,713591,713591,10000,2025-09-14,1
27779,713614,713614,10000,2025-10-07,1
27780,713621,713621,10000,2025-10-14,1
27781,713666,713666,10000,2025-11-28,1
27782,713682,713682,10000,2025-12-14,1
27783,713744,713744,10000,2025-02-13,1
27784,713804,713804,10000,2025-04-14,1
27785,713827,713827,10000,2025-05-07,1
27786,713834,713834,10000,2025-05-14,1
27787,713865,713865,10000,2025-06-14,1
27788,713940,713940,10000,2025-08-28,1
27789,714032,714032,10000,2025-11-28,1
27790,714048,714048,10000,2025-12-14,1
27791,714062,714062,10000,2025-12-28,1
27792,714079,714079,10000,2025-01-13,1
27793,714103,714103,10000,2025-02-06,1
27794,714177,714177,10000,2025-04-21,1
27795,714193,714193,10000,2025-05-07,1
27796,714200,714200,10000,2025-05-14,1
27797,714214,714214,10000,2025-05-28,1
27798,714268,714268,10000,2025-07-21,1
27799,714275,714275,10000,2025-07-28,1
27800,714285,714285,10000,2025-08-07,1
